truster,trustee
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x1dd6397746fc02652b19ae3f86f580ac77727fa5
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x7f981e73907b8f08d34280fd92f5eab1e78fa7d3
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x7ed6b58b0b8cbb4ea8cd4c5a81f9babb24d8ad18
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x74cf91f54c6c30dcce5b16a2f42ccd997c9be2c1
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x1f0e5cb76cef16aa51253fda9da440f43fb13328
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x06e571b8fb1bcfa451bffe2acb34cb17f52d93b1
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x9043ab37c430382728b741c75a5c9d2d6addce0b
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x7e081e98bc965e70135ebddfca373d760d8697ff
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xfefb37de3c7b051ed4ed56b234a8b6ad66dd3a9a
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x6541a7dc81f0cd0fdb0aa25a00b478cdf29cde18
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x62b487e1648f684ddab386097723ffed34cf348b
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x610a5a2eca6f9ab642cab4dc1e1caeb7485a21f6
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x5e14cb25eb6d8d623f4ada32fe3c3c5f94f6ebd6
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x2ca362011bdd562db45a59347a549ab0b577bd6c
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x0b5613a628910cdbcbb469dc7d46f8200854e546
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x02b508c9a1760f1a292ef21d397ff41604e16729
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xff34910287e990e25e6ebc81e106f23c930bf705
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x7bd4e73703b898a5a20abaceeda4fe5064873c28
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xd9f4d71a904fb9d323f6dc3760a47359d4d42548
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xe4f2f32660f5ebffb19a7492167003b31368984d
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xbae34fa956f5386f8a8a035c97dce7acbb254069
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x962e347c92b5d2fd41210f3b1531f34b48b16953
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x465c915d45e67db770f132ff5748bd37f525a63f
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xd73d113df76be661e009db8a690dc135a9f5cb66
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xcef96ab07a0a68e55d5c9050e58ee82409c7dcca
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x73ee12af4133fdeeeffb131df372098fbdabb8a2
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xd727ea90053fb377d6e96751666630593ef16a1b
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x35faca636c71edaa9da3c2b173e6c40affb09ab7
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xd12501a0a4957d61313b11dec433c5493854b0ab
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x5cd43fbe755e5e10b30f912549db6b3b16c697f3
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x568967d5502d369a14011149a8b52ca803b4c83e
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x5527b1139f2933e1f6d9b700dd48643f23db2762
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x52885e4b0a0868ef8f139213432421aeb717bd81
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x51a938995f34daa5e37a437fe880257df58e2634
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x128a4aac2c8c2a52312888200784ea05c0d676c4
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x0b5865d775f6f7c947f338bc59a7a1037c3b1d03
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x57eab64804f62fc20505ceb040a3a3f0b3301e77
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x4eae5e26d9d54e08887a75cb74f2ac3eac96bbad
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x40391cd612a9f5d1fa01a0eeca8a091a2320f4e4
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x30b4f8ef06157e858b5e974a0f15b54e282160f2
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x1f29ecae59f9f480f148611b31f76503ba484a55
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x5ce34e7c0497d9cf1e83cbc56b002a9a277e0908
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x2d5265ed16451414462f987e17437bd919932812
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x28b8ac98c54e5b95f7abece4e5ebd86ae7b1c286
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xd19c3bcbfd686e1dc3f02268e2e7aa4ecf3ff278
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x25be121a8fb1fd71f20fc24b8a786925f8eaa263
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x030360a3edbf60804319a4d017b38e816b65e8c3
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x007e0b3f6ac898bac3a9eb708edfaf08908db564
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xf8cb1e8aef5389fb31fe3629d1a2925d7b0e3bf4
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xec082a98b8ace9e07489bf92a340c0540d4e7e60
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xb6186b114cea25b27be6ac4c93d30564a729861d
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xb3f5928834e60f185b4988fa783730aebb7a82b0
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xe2d8cab6d97d59312b377060bcfdc21b7aa625c3
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xa667c9c7542d78fe046bd1ce44fd8d81b2a5bfa2
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xe37e9e225c43b8e732a1437ec0cde5a89c43c528
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x6a4e0384d1e3f88ef393e1b4e9556e5e0eb0ea99
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x284f97aaaea7c229e5d55bf764dcf76103cf9326
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x1af97ffb71a86f9af15aeaccddc3c1401721c49a
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x74c9b26bccf8a0c1a3a51f2390dd6d89cd204cac
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x66d7fe0af75a1af189a72bf1e06c578173484ea5
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x7a44f53d6ce13924bf19d41a43462f05c4d10da3
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x4ca8585e015a36a274004f3ac38d5a7feffed9db
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xf051430b25a6f95c5ada17f61e2cfca86b29f9db
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xc581862dfb8730c4df0d69302329ecf3c07e55bb
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x7f9aef90c92d2f929b2d94959e40aa72d10d66f6
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xd06fdcc4782bb3deddf91fd9c0689d41c9f483d0
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xc6aad5ed8258691957dc99fdcaffb7cd8715a4ce
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xa9dd4dd4b67090e67ec0037e8a7d35b48a4c1001
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x8c5b7eba8895f81b0bde3f9bb0560f6212ee63ed
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x753ebeaeae1868baf585284e325f94674bfe0be2
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x50958e084d5e9e890ecc0a98e4d5ea50962681f0
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x172ad85c9d57cea3d68fe74dbddb4aef1fc4fcd2
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x0ac688cb42e080020ecaa835eab3fa3ac0bb374c
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xf6e6153f02965fcf6443f537cf222471332170c5
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xea608dfe904bcc73b4acbe0bfd1036852d222a81
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x181a4a9f8f87e646f7e7a79608bab148f237c3e6
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x0e91da2767a90f64cc5297f7c063fb065a3c9ba9
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x137d8f9c05cff47c032eaf3eaba73128f7176845
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xb9ae4eaddb66352ccc24fdfdedf838b0984d0441
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x4cc58be45197a20a7b538af298d437b1335c6adc
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x47df823e024e648a338af16cd697b4415050bb09
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x3b998738fb7ddd2cf5a0a44255699026a62de932
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x36b5ce6fd5f84b787b93d7c23687bbee6a655a5e
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x364386ca225d6f9d6c7239a9c962023c0dada303
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x35fda261fd993448801c3e5e212a7a29308050a2
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x328293ff9115dadac5db0b6b86bdd3c19974678b
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xd6c569d338162af7fcba99a49d4110949f8586ec
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x5302fe58a8dec739e6cec1b651b55106a65eca3f
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xa9645438611fe95f8b3c8440d7c52b0a257e06af
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x32449d3b664f7b7a4331bdf790bf14c2cf7ea6eb
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x29f4dc7e1d4d9d6aff6f789d45e22a12d87d9015
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x18b546b1e9fe61a21991bcea4ddb57586ea06785
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x15d2c4b90f13a2edf26feba5fcc770021bdb07ca
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xe52328daf8e07c0b1fdb598c517bd5dbe51da62b
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xd89dd7a666537b74bf2fbf51dc8e78062ca7186c
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xcccc77cf0787c77b69357670c962633648ee0231
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x8e92af25ded6b75bdb693ebf0591e951af2ce5cf
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x7d6939f744a8ad098d9e0fd086e6627d386d0ffd
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x38e5ad95900146f6a9a3a72a73431b0c2cdf1460
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x7b4b6d1fca72a1481de183ecefcb167d8e9073e0
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x1f96701896aa3e96f03bae85b8a841d92f03954b
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xcc031b54ebcbd2330f9eaab80ebe119cdf85d4a9
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xabd11820451add5210b541fcc3e3a9017cde9398
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xa97935fed69dea8e651788845c862fa76aadbf1e
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x756d768c73f4d265f91514299b4e05e9c83e2c63
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xa3e83b416f06ab7a4becc124260741c18a89e2d3
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x96dffae33898bdb173a95da1e5b8ec457687307e
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xa141824218dc18d0dcf368a5a06d5acd072706d3
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x41c9cc033378009326bab145fffb5d0fdcae68fa
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xcaabd9353b7e8e09de8e2cbc02aa5a6c3807e70d
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xa840dbe997039a8a61034c7aa322a9fd3e9864be
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xf18b94fc58f8bd9528d2db5cdbc0ebb7797331d3
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xc794f393a53d9872f34f5a1b6475f09313ba9b1a
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xc2ed4ecb3adc7312bb0a100a8d7401179c7aaae9
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x5f84ed87e485171e0b6c6593af9ef63d7ba97eac
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x3f1b64dff06c773e18fbecf47263d7896349afed
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x384292d9397b11c54d4b5ffce85c064f81695e43
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xeeceb5e7a5eb3e82d3886b34fd382fdc84f870fc
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x72efc31f231ff28a443652398ebd56d0449d7a0b
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x59e005a4b47e1aa2209ae45344bb915bfe75181e
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x57fb203b1659f1d5c7cbfb674aa5d3d7b4474d78
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xd959c22c7f6017406eccbf630c2da5d4be447d13
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x39d466e5052eea4a7b68a21e79a4588b5a97f42a
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x6a467da8af5b80cb73dee84f548dcbae8c0865d9
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x317cdb0b621bdbd9fc0b188fb8871c5f02c44062
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xe41ea735e40e698729333d686514729d0722293a
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x9fb06dbba274ddfa30f2007bb8ab45f58f9a67e2
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x45706f043097190b7fba66fb0d10defa51effc0d
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x366ea750ba99886f85114f213cb6bf71036a176c
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x305277d050b29d551fa65a7678cb8639e06bfb0a
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x2d2d595a04623edf1010f0e5736438e7a9405527
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xc43f0efb1ad78964919a2f9ce9bcd436f2504d78
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x0e0abd0635f1ded8dd79a99fc133765bec8c6470
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x295ba5c775969c6310fa040a02c1bec066a84967
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x213b514fd1989424441d44c1fc13c3cd3a91e721
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x822d47da728a18f3b5c512c34cfacce4ebad15c3
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x0b39eb1bd5c029f87952ff956dbc4cbf506618b0
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xcacf4a87701bc1359c7d0f5b63c674755a25b905
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x94bc54cb8fd098e3ee6392a747a2d88b6034a496
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xb39556b820bde96d057dc9687d5f155873aaf9f6
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x596460dc600e25ede82d8726dce26d8f8c97028f
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x51d9e1969202321ba0d7bc9ffcc6327bb981ab93
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x4e93b25c354d943c422f7616af8d51ac329276e9
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xe6cc78bd922d350e81f5d6ece21a4ceac918bcb3
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x88153c62dcd8036cbb8fb72f54e4d67585a2c2af
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xe4017b18afa22344ba157a86ca43a8bc0c4cdc51
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x3c99311eeee4e3c66f613e4ef6617fb6990224a7
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x5500c3a08938bb902d37ad197396a9e56c738526
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x546936008970e11813c0a9b35a404ab38a44e1df
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x2e4192c88d9fd403b7ac0c39694bd5063da48d47
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x275644900ca7fccb4a7ab72a09dcdaecad8d8b5e
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xbff9f90865c5e489123d1fce60ca5ebca6820ed2
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x786efcbccebe9964f41ca41c82cf654ec52885ae
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xae8fba5f9e0c49c76500b89cc8e12b00b316c083
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x7bfb003620e0b8091023ea38759a2f20faed65e7
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xfe805549e0d3360c6715ef5b96a1007c886caf66
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x340aed188986ab13e04872441fecc38e745ac2f1
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x491f49d5a45740d3902fbe625d4c4ff485046599
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x42dab17e6eb378c040b738220b84a4e09f3714d9
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xeb3224f5505e81f78f4515991d1256b8dcc19ca0
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xe19531d19ea830b0cee134d974b746fbd6a2cec1
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xa739bbf5474e591b7f64d3a6d795a41d45bf420f
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x8dc98454cfacf18e327010b90e1550c63c3b9250
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x03e9e7245274f3aa39ce60d6ca0b706a1731272d
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x647c86b3669979b402489970445de950f3486222
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xe03297a36ac8cc724d3765c0464fdb23b9a86045
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xee7ce0a68a72af0a65a041c29f975f22690daa57
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x9b2cfe26456ab58f8b7ee29fdd2e2f65ed1f9a53
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x81fefa0c1d5964fe2ef4fb262c65d3d92f5ad33b
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x45331b534eee26834302f94156696f8696e3d52f
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x84fb1ba9e43814f11bd6ce0188e6ec46e1218994
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x5c9c9b24fab95d650b9a01bbaafcd5a1a80b9d38
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xdf0b59aae0ddffd150ddf3b288c03ff477c59889
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xc3a1428c04c426cdf513c6fc8e09f55ddaf50cd7
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x9c4722d5d93e721db31afffb0dcb6938fe0d9f8e
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x3c80a9066c76bb2349120a7b0702218e665d39c8
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x998399d111d6195930558a1c740393c82c2ab323
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x9546357b4d49b9eb1818f7225e7e25992499416a
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x84fe12563fc130842d19ece3e87bac174f937721
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x3359b50ed79e54ccce0caed5f7d48b10f8165a15
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xb420b64c67cd3b9d5bf85369bd89766d440b11c6
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xed1067bc2a09dd6a146eccd3577f27eb5be93646
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xcfb1de10b5f6a4fb3f2e28390ee1755c25d6ed71
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xed34eeda86b4c1e4e1bbb47612f922a76aef46e3
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x7087c0338aa7cd34ba918a7fc14b39b18b7a85ab
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xfd7ced6d5584f4bd7e7c22f4cd3bc0f836abde10
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xfccd836093c4cde68a9b78d951a89784b32abac9
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xf7fd12666eda19fcd64d4327b51763d9a3571080
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xece1b3b8c7de380ca27e8469f4b81361e56443c1
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xebfbf7a3006104fb1d3b68529a7b1b584acf4203
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xeb9784f6a6e3d03466974cb3a5a77c79afba14e7
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xeb94174e82d6a070dcb0135b09270de4a3a3bce0
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xe0aec7a29758435ef0dd10775f9f502389aec593
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xde374ece6fa50e781e81aac78e811b33d16912c7
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xdbbc05ce64aab120f46365ea7de289adff264873
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xdb968a99ab065b42c1810fa3112b26fb05c4007a
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xdb60ab8b4adc8a35d6a58a1fcf4be7450e12f839
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xdb06c09aa15a7257a9ca61788c5fa2677de3ec12
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xda601243a54d54c67cfd31aa2fa9c97c4120c2cc
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xd985372a6e9bc635e7a13a4684b0efda11a83cce
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xd6b0015bb747a1675aebd89ef1771ce067467ba1
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xd593411ae36b66e03ebaa5e0768aa545185097c0
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xd577f8ad6dbbbbf54a7f2579d9165eb5569cef6a
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xd460db4cfa021c42edeb7e555d904400dab65ecc
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xd3bf306a92edb7ed06a9016e0a7da34483d90485
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xd158a4b60960515079d0da0ee782fc82844108ac
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xcd876e47ce503ca0687ee83797ff9dc406c5d001
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xbcd1185600fd40b9b55aa0e2f59ae57bd1b6e729
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xb9bc30b430d77c8c7b1fa882fa528d73930b6804
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xb6acec83a29f6630e4a5b951579d03ae14e25565
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xb4333ce1f69fda96539fee6254393d93302e6756
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xb2df602f684916b2cce7dd481481ab98c877597d
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xb2d945f1ecc6fc67de2ff8c50ca4f709c9bc3d42
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xb2bd88f6ea51b7e98c9623e26536cf48a65125e7
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xb17a8458b38ae43427112ada7beeedcc737078b6
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xb11ccda5726d7023364b00b77e53d8146c7ac983
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xaea1ef1a8d3992a7cb309da32be2f5042561c042
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xae2d385f8ced75eb1ef719289153e2a32b360bc1
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xab618430b06fcd2b7402081e4a0b59753b63a4fe
0x18f81837060cbb33622da5c459b12175fc9dc11f,0xa069eb51232496706ab586f9b1ca351cedae56bd
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x9fbee47312a0022d28721bd816e62feff61113cf
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x9de7a2406fed940ab9f16457ad1b4dcf6ca193e2
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x9a312199baf302b63bdb410b331e82a874a52d91
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x9a0bbbbd3789f184ca88f2f6a40f42406cb842ac
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x914c6924192a30887d7951325d9ed10bda09c12d
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x91248f54bbc095b87d309141ece9490b04613632
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x8dc7e86ff693e9032a0f41711b5581a04b26be2e
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x8843a06b9cf3390e0a0b2055197dfd2bf0d1da44
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x7e324d72a121bcfa3e50bf799d8e6360671682f7
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x7ae424121b88ea0c9ed155b551e3d2ed3b6f829a
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x7656bc21a681783250b071f3c6ca023aec923711
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x6ff840eeeffec0c35f52bb6031a9ae34524a05b6
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x64a3c98836c38a69313ab2987bc517665a1eb1b7
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x647e68f4bcbc843f39c80bb02da96dd13308f657
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x601490c56773071c4833fcace179c75373552a15
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x5e06b2f5f1495bb5e06fc20d96135185bb66ee66
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x5d976ce82b8851e9d4841a41f97d0fe42c628617
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x5cce15bc5585c8eece1745a98340c9b2a15176a1
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x59680a92c9e119cad8216ccb7828b9c39e686a3f
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x58380bf6b3b17e7fd387817acb801177b451a324
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x57a892c16988409bd46dc940ffa1508641995c5d
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x57928fb15ffb7303b65edc326dc4dc38150008e1
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x55e0ff8d8ef8194abf0f6378076193b4554376c6
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x55c2fce2bbc98658300d84725831cf73f40225f2
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x4db2ecce19d2e0a04d7140c9a756574a5c2e5cee
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x4ac5eea1d9c875b700906ce67f6ff682371ea938
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x4a9affa9249f36fd0629f342c182a4e94a13c2e0
0x18f81837060cbb33622da5c459b12175fc9dc11f,0x49d521ec667b76d77b43fd05e435e6c09aaa841b
